,quantity,date,region,Sales
3719,596,2020-08-23,west,1788.0
3720,595,2020-08-24,north,1785.0
3721,549,2020-08-24,south,1647.0
3722,585,2020-08-24,east,1755.0
3723,555,2020-08-24,west,1665.0
3724,515,2020-08-25,north,1545.0
3725,585,2020-08-25,south,1755.0
3726,535,2020-08-25,east,1605.0
3727,516,2020-08-25,west,1548.0
3728,511,2020-08-26,north,1533.0
3729,584,2020-08-26,south,1752.0
3730,586,2020-08-26,east,1758.0
3731,589,2020-08-26,west,1767.0
3732,587,2020-08-27,north,1761.0
3733,557,2020-08-27,south,1671.0
3734,517,2020-08-27,east,1551.0
3735,562,2020-08-27,west,1686.0
3736,596,2020-08-28,north,1788.0
3737,517,2020-08-28,south,1551.0
3738,518,2020-08-28,east,1554.0
3739,541,2020-08-28,west,1623.0
3740,566,2020-08-29,north,1698.0
3741,553,2020-08-29,south,1659.0
3742,531,2020-08-29,east,1593.0
3743,558,2020-08-29,west,1674.0
3744,600,2020-08-30,north,1800.0
3745,518,2020-08-30,south,1554.0
3746,571,2020-08-30,east,1713.0
3747,537,2020-08-30,west,1611.0
3748,599,2020-08-31,north,1797.0
3749,527,2020-08-31,south,1581.0
3750,541,2020-08-31,east,1623.0
3751,505,2020-08-31,west,1515.0
3752,599,2020-09-01,north,1797.0
3753,568,2020-09-01,south,1704.0
3754,513,2020-09-01,east,1539.0
3755,539,2020-09-01,west,1617.0
3756,579,2020-09-02,north,1737.0
3757,545,2020-09-02,south,1635.0
3758,557,2020-09-02,east,1671.0
3759,544,2020-09-02,west,1632.0
3760,525,2020-09-03,north,1575.0
3761,571,2020-09-03,south,1713.0
3762,527,2020-09-03,east,1581.0
3763,573,2020-09-03,west,1719.0
3764,511,2020-09-04,north,1533.0
3765,513,2020-09-04,south,1539.0
3766,523,2020-09-04,east,1569.0
3767,581,2020-09-04,west,1743.0
3768,540,2020-09-05,north,1620.0
3769,581,2020-09-05,south,1743.0
3770,521,2020-09-05,east,1563.0
3771,588,2020-09-05,west,1764.0
3772,546,2020-09-06,north,1638.0
3773,578,2020-09-06,south,1734.0
3774,598,2020-09-06,east,1794.0
3775,594,2020-09-06,west,1782.0
3776,503,2020-09-07,north,1509.0
3777,583,2020-09-07,south,1749.0
3778,536,2020-09-07,east,1608.0
3779,598,2020-09-07,west,1794.0
3780,570,2020-09-08,north,1710.0
3781,512,2020-09-08,south,1536.0
3782,513,2020-09-08,east,1539.0
3783,504,2020-09-08,west,1512.0
3784,526,2020-09-09,north,1578.0
3785,525,2020-09-09,south,1575.0
3786,517,2020-09-09,east,1551.0
3787,550,2020-09-09,west,1650.0
3788,554,2020-09-10,north,1662.0
3789,589,2020-09-10,south,1767.0
3790,532,2020-09-10,east,1596.0
3791,570,2020-09-10,west,1710.0
3792,588,2020-09-11,north,1764.0
3793,574,2020-09-11,south,1722.0
3794,537,2020-09-11,east,1611.0
3795,552,2020-09-11,west,1656.0
3796,534,2020-09-12,north,1602.0
3797,562,2020-09-12,south,1686.0
3798,533,2020-09-12,east,1599.0
3799,600,2020-09-12,west,1800.0
3800,501,2020-09-13,north,1503.0
3801,518,2020-09-13,south,1554.0
3802,518,2020-09-13,east,1554.0
3803,525,2020-09-13,west,1575.0
3804,549,2020-09-14,north,1647.0
3805,592,2020-09-14,south,1776.0
3806,596,2020-09-14,east,1788.0
3807,597,2020-09-14,west,1791.0
3808,514,2020-09-15,north,1542.0
3809,594,2020-09-15,south,1782.0
3810,540,2020-09-15,east,1620.0
3811,547,2020-09-15,west,1641.0
3812,530,2020-09-16,north,1590.0
3813,578,2020-09-16,south,1734.0
3814,570,2020-09-16,east,1710.0
3815,547,2020-09-16,west,1641.0
3816,537,2020-09-17,north,1611.0
3817,527,2020-09-17,south,1581.0
3818,532,2020-09-17,east,1596.0
3819,513,2020-09-17,west,1539.0
3820,588,2020-09-18,north,1764.0
3821,528,2020-09-18,south,1584.0
3822,567,2020-09-18,east,1701.0
3823,506,2020-09-18,west,1518.0
3824,564,2020-09-19,north,1692.0
3825,581,2020-09-19,south,1743.0
3826,579,2020-09-19,east,1737.0
3827,530,2020-09-19,west,1590.0
3828,541,2020-09-20,north,1623.0
3829,507,2020-09-20,south,1521.0
3830,530,2020-09-20,east,1590.0
3831,559,2020-09-20,west,1677.0
3832,592,2020-09-21,north,1776.0
3833,543,2020-09-21,south,1629.0
3834,592,2020-09-21,east,1776.0
3835,576,2020-09-21,west,1728.0
3836,592,2020-09-22,north,1776.0
3837,543,2020-09-22,south,1629.0
3838,513,2020-09-22,east,1539.0
3839,521,2020-09-22,west,1563.0
3840,502,2020-09-23,north,1506.0
3841,566,2020-09-23,south,1698.0
3842,578,2020-09-23,east,1734.0
3843,519,2020-09-23,west,1557.0
3844,509,2020-09-24,north,1527.0
3845,587,2020-09-24,south,1761.0
3846,520,2020-09-24,east,1560.0
3847,550,2020-09-24,west,1650.0
3848,511,2020-09-25,north,1533.0
3849,534,2020-09-25,south,1602.0
3850,581,2020-09-25,east,1743.0
3851,539,2020-09-25,west,1617.0
3852,512,2020-09-26,north,1536.0
3853,591,2020-09-26,south,1773.0
3854,507,2020-09-26,east,1521.0
3855,514,2020-09-26,west,1542.0
3856,579,2020-09-27,north,1737.0
3857,503,2020-09-27,south,1509.0
3858,542,2020-09-27,east,1626.0
3859,528,2020-09-27,west,1584.0
3860,557,2020-09-28,north,1671.0
3861,560,2020-09-28,south,1680.0
3862,533,2020-09-28,east,1599.0
3863,592,2020-09-28,west,1776.0
3864,558,2020-09-29,north,1674.0
3865,576,2020-09-29,south,1728.0
3866,517,2020-09-29,east,1551.0
3867,547,2020-09-29,west,1641.0
3868,538,2020-09-30,north,1614.0
3869,591,2020-09-30,south,1773.0
3870,503,2020-09-30,east,1509.0
3871,580,2020-09-30,west,1740.0
3872,538,2020-10-01,north,1614.0
3873,533,2020-10-01,south,1599.0
3874,595,2020-10-01,east,1785.0
3875,502,2020-10-01,west,1506.0
3876,563,2020-10-02,north,1689.0
3877,553,2020-10-02,south,1659.0
3878,595,2020-10-02,east,1785.0
3879,567,2020-10-02,west,1701.0
3880,505,2020-10-03,north,1515.0
3881,515,2020-10-03,south,1545.0
3882,533,2020-10-03,east,1599.0
3883,504,2020-10-03,west,1512.0
3884,508,2020-10-04,north,1524.0
3885,593,2020-10-04,south,1779.0
3886,500,2020-10-04,east,1500.0
3887,585,2020-10-04,west,1755.0
3888,591,2020-10-05,north,1773.0
3889,581,2020-10-05,south,1743.0
3890,554,2020-10-05,east,1662.0
3891,532,2020-10-05,west,1596.0
3892,596,2020-10-06,north,1788.0
3893,501,2020-10-06,south,1503.0
3894,593,2020-10-06,east,1779.0
3895,521,2020-10-06,west,1563.0
3896,518,2020-10-07,north,1554.0
3897,578,2020-10-07,south,1734.0
3898,543,2020-10-07,east,1629.0
3899,536,2020-10-07,west,1608.0
3900,598,2020-10-08,north,1794.0
3901,558,2020-10-08,south,1674.0
3902,554,2020-10-08,east,1662.0
3903,596,2020-10-08,west,1788.0
3904,512,2020-10-09,north,1536.0
3905,507,2020-10-09,south,1521.0
3906,552,2020-10-09,east,1656.0
3907,517,2020-10-09,west,1551.0
3908,531,2020-10-10,north,1593.0
3909,530,2020-10-10,south,1590.0
3910,557,2020-10-10,east,1671.0
3911,569,2020-10-10,west,1707.0
3912,523,2020-10-11,north,1569.0
3913,591,2020-10-11,south,1773.0
3914,558,2020-10-11,east,1674.0
3915,512,2020-10-11,west,1536.0
3916,559,2020-10-12,north,1677.0
3917,535,2020-10-12,south,1605.0
3918,551,2020-10-12,east,1653.0
3919,583,2020-10-12,west,1749.0
3920,526,2020-10-13,north,1578.0
3921,546,2020-10-13,south,1638.0
3922,505,2020-10-13,east,1515.0
3923,561,2020-10-13,west,1683.0
3924,560,2020-10-14,north,1680.0
3925,585,2020-10-14,south,1755.0
3926,528,2020-10-14,east,1584.0
3927,530,2020-10-14,west,1590.0
3928,506,2020-10-15,north,1518.0
3929,567,2020-10-15,south,1701.0
3930,572,2020-10-15,east,1716.0
3931,521,2020-10-15,west,1563.0
3932,546,2020-10-16,north,1638.0
3933,563,2020-10-16,south,1689.0
3934,505,2020-10-16,east,1515.0
3935,544,2020-10-16,west,1632.0
3936,503,2020-10-17,north,1509.0
3937,597,2020-10-17,south,1791.0
3938,503,2020-10-17,east,1509.0
3939,592,2020-10-17,west,1776.0
3940,508,2020-10-18,north,1524.0
3941,572,2020-10-18,south,1716.0
3942,526,2020-10-18,east,1578.0
3943,571,2020-10-18,west,1713.0
3944,552,2020-10-19,north,1656.0
3945,575,2020-10-19,south,1725.0
3946,518,2020-10-19,east,1554.0
3947,508,2020-10-19,west,1524.0
3948,523,2020-10-20,north,1569.0
3949,586,2020-10-20,south,1758.0
3950,586,2020-10-20,east,1758.0
3951,538,2020-10-20,west,1614.0
3952,580,2020-10-21,north,1740.0
3953,507,2020-10-21,south,1521.0
3954,574,2020-10-21,east,1722.0
3955,535,2020-10-21,west,1605.0
3956,583,2020-10-22,north,1749.0
3957,546,2020-10-22,south,1638.0
3958,570,2020-10-22,east,1710.0
3959,556,2020-10-22,west,1668.0
3960,545,2020-10-23,north,1635.0
3961,511,2020-10-23,south,1533.0
3962,545,2020-10-23,east,1635.0
3963,525,2020-10-23,west,1575.0
3964,579,2020-10-24,north,1737.0
3965,531,2020-10-24,south,1593.0
3966,569,2020-10-24,east,1707.0
3967,512,2020-10-24,west,1536.0
3968,563,2020-10-25,north,1689.0
3969,560,2020-10-25,south,1680.0
3970,535,2020-10-25,east,1605.0
3971,539,2020-10-25,west,1617.0
3972,582,2020-10-26,north,1746.0
3973,506,2020-10-26,south,1518.0
3974,552,2020-10-26,east,1656.0
3975,514,2020-10-26,west,1542.0
3976,527,2020-10-27,north,1581.0
3977,572,2020-10-27,south,1716.0
3978,561,2020-10-27,east,1683.0
3979,506,2020-10-27,west,1518.0
3980,582,2020-10-28,north,1746.0
3981,529,2020-10-28,south,1587.0
3982,548,2020-10-28,east,1644.0
3983,577,2020-10-28,west,1731.0
3984,590,2020-10-29,north,1770.0
3985,564,2020-10-29,south,1692.0
3986,519,2020-10-29,east,1557.0
3987,508,2020-10-29,west,1524.0
3988,591,2020-10-30,north,1773.0
3989,563,2020-10-30,south,1689.0
3990,592,2020-10-30,east,1776.0
3991,562,2020-10-30,west,1686.0
3992,527,2020-10-31,north,1581.0
3993,586,2020-10-31,south,1758.0
3994,585,2020-10-31,east,1755.0
3995,556,2020-10-31,west,1668.0
3996,555,2020-11-01,north,1665.0
3997,517,2020-11-01,south,1551.0
3998,590,2020-11-01,east,1770.0
3999,531,2020-11-01,west,1593.0
4000,578,2020-11-02,north,1734.0
4001,500,2020-11-02,south,1500.0
4002,580,2020-11-02,east,1740.0
4003,562,2020-11-02,west,1686.0
4004,517,2020-11-03,north,1551.0
4005,584,2020-11-03,south,1752.0
4006,582,2020-11-03,east,1746.0
4007,527,2020-11-03,west,1581.0
4008,591,2020-11-04,north,1773.0
4009,596,2020-11-04,south,1788.0
4010,515,2020-11-04,east,1545.0
4011,502,2020-11-04,west,1506.0
4012,548,2020-11-05,north,1644.0
4013,535,2020-11-05,south,1605.0
4014,562,2020-11-05,east,1686.0
4015,513,2020-11-05,west,1539.0
4016,575,2020-11-06,north,1725.0
4017,533,2020-11-06,south,1599.0
4018,553,2020-11-06,east,1659.0
4019,525,2020-11-06,west,1575.0
4020,551,2020-11-07,north,1653.0
4021,547,2020-11-07,south,1641.0
4022,529,2020-11-07,east,1587.0
4023,586,2020-11-07,west,1758.0
4024,595,2020-11-08,north,1785.0
4025,565,2020-11-08,south,1695.0
4026,527,2020-11-08,east,1581.0
4027,578,2020-11-08,west,1734.0
4028,596,2020-11-09,north,1788.0
4029,531,2020-11-09,south,1593.0
4030,531,2020-11-09,east,1593.0
4031,504,2020-11-09,west,1512.0
4032,546,2020-11-10,north,1638.0
4033,578,2020-11-10,south,1734.0
4034,565,2020-11-10,east,1695.0
4035,546,2020-11-10,west,1638.0
4036,565,2020-11-11,north,1695.0
4037,511,2020-11-11,south,1533.0
4038,577,2020-11-11,east,1731.0
4039,563,2020-11-11,west,1689.0
4040,571,2020-11-12,north,1713.0
4041,532,2020-11-12,south,1596.0
4042,562,2020-11-12,east,1686.0
4043,505,2020-11-12,west,1515.0
4044,527,2020-11-13,north,1581.0
4045,507,2020-11-13,south,1521.0
4046,559,2020-11-13,east,1677.0
4047,545,2020-11-13,west,1635.0
4048,583,2020-11-14,north,1749.0
4049,514,2020-11-14,south,1542.0
4050,534,2020-11-14,east,1602.0
4051,519,2020-11-14,west,1557.0
4052,562,2020-11-15,north,1686.0
4053,546,2020-11-15,south,1638.0
4054,598,2020-11-15,east,1794.0
4055,553,2020-11-15,west,1659.0
4056,591,2020-11-16,north,1773.0
4057,557,2020-11-16,south,1671.0
4058,542,2020-11-16,east,1626.0
4059,575,2020-11-16,west,1725.0
4060,562,2020-11-17,north,1686.0
4061,507,2020-11-17,south,1521.0
4062,578,2020-11-17,east,1734.0
4063,510,2020-11-17,west,1530.0
4064,566,2020-11-18,north,1698.0
4065,590,2020-11-18,south,1770.0
4066,584,2020-11-18,east,1752.0
4067,554,2020-11-18,west,1662.0
4068,522,2020-11-19,north,1566.0
4069,530,2020-11-19,south,1590.0
4070,545,2020-11-19,east,1635.0
4071,566,2020-11-19,west,1698.0
4072,561,2020-11-20,north,1683.0
4073,551,2020-11-20,south,1653.0
4074,509,2020-11-20,east,1527.0
4075,508,2020-11-20,west,1524.0
4076,531,2020-11-21,north,1593.0
4077,552,2020-11-21,south,1656.0
4078,541,2020-11-21,east,1623.0
4079,546,2020-11-21,west,1638.0
4080,532,2020-11-22,north,1596.0
4081,525,2020-11-22,south,1575.0
4082,552,2020-11-22,east,1656.0
4083,575,2020-11-22,west,1725.0
4084,589,2020-11-23,north,1767.0
4085,550,2020-11-23,south,1650.0
4086,547,2020-11-23,east,1641.0
4087,544,2020-11-23,west,1632.0
4088,534,2020-11-24,north,1602.0
4089,544,2020-11-24,south,1632.0
4090,581,2020-11-24,east,1743.0
4091,539,2020-11-24,west,1617.0
4092,575,2020-11-25,north,1725.0
4093,587,2020-11-25,south,1761.0
4094,597,2020-11-25,east,1791.0
4095,540,2020-11-25,west,1620.0
4096,590,2020-11-26,north,1770.0
4097,597,2020-11-26,south,1791.0
4098,555,2020-11-26,east,1665.0
4099,581,2020-11-26,west,1743.0
4100,544,2020-11-27,north,1632.0
4101,529,2020-11-27,south,1587.0
4102,560,2020-11-27,east,1680.0
4103,552,2020-11-27,west,1656.0
4104,582,2020-11-28,north,1746.0
4105,533,2020-11-28,south,1599.0
4106,573,2020-11-28,east,1719.0
4107,598,2020-11-28,west,1794.0
4108,586,2020-11-29,north,1758.0
4109,519,2020-11-29,south,1557.0
4110,549,2020-11-29,east,1647.0
4111,580,2020-11-29,west,1740.0
4112,545,2020-11-30,north,1635.0
4113,528,2020-11-30,south,1584.0
4114,538,2020-11-30,east,1614.0
4115,583,2020-11-30,west,1749.0
4116,529,2020-12-01,north,1587.0
4117,573,2020-12-01,south,1719.0
4118,540,2020-12-01,east,1620.0
4119,552,2020-12-01,west,1656.0
4120,518,2020-12-02,north,1554.0
4121,585,2020-12-02,south,1755.0
4122,579,2020-12-02,east,1737.0
4123,516,2020-12-02,west,1548.0
4124,524,2020-12-03,north,1572.0
4125,520,2020-12-03,south,1560.0
4126,582,2020-12-03,east,1746.0
4127,596,2020-12-03,west,1788.0
4128,546,2020-12-04,north,1638.0
4129,542,2020-12-04,south,1626.0
4130,506,2020-12-04,east,1518.0
4131,591,2020-12-04,west,1773.0
4132,569,2020-12-05,north,1707.0
4133,538,2020-12-05,south,1614.0
4134,574,2020-12-05,east,1722.0
4135,508,2020-12-05,west,1524.0
4136,520,2020-12-06,north,1560.0
4137,539,2020-12-06,south,1617.0
4138,522,2020-12-06,east,1566.0
4139,505,2020-12-06,west,1515.0
4140,503,2020-12-07,north,1509.0
4141,515,2020-12-07,south,1545.0
4142,532,2020-12-07,east,1596.0
4143,557,2020-12-07,west,1671.0
4144,562,2020-12-08,north,1686.0
4145,595,2020-12-08,south,1785.0
4146,600,2020-12-08,east,1800.0
4147,530,2020-12-08,west,1590.0
4148,596,2020-12-09,north,1788.0
4149,596,2020-12-09,south,1788.0
4150,528,2020-12-09,east,1584.0
4151,555,2020-12-09,west,1665.0
4152,540,2020-12-10,north,1620.0
4153,575,2020-12-10,south,1725.0
4154,523,2020-12-10,east,1569.0
4155,511,2020-12-10,west,1533.0
4156,501,2020-12-11,north,1503.0
4157,571,2020-12-11,south,1713.0
4158,550,2020-12-11,east,1650.0
4159,592,2020-12-11,west,1776.0
4160,543,2020-12-12,north,1629.0
4161,554,2020-12-12,south,1662.0
4162,541,2020-12-12,east,1623.0
4163,530,2020-12-12,west,1590.0
4164,550,2020-12-13,north,1650.0
4165,549,2020-12-13,south,1647.0
4166,561,2020-12-13,east,1683.0
4167,510,2020-12-13,west,1530.0
4168,582,2020-12-14,north,1746.0
4169,517,2020-12-14,south,1551.0
4170,516,2020-12-14,east,1548.0
4171,589,2020-12-14,west,1767.0
4172,595,2020-12-15,north,1785.0
4173,578,2020-12-15,south,1734.0
4174,526,2020-12-15,east,1578.0
4175,532,2020-12-15,west,1596.0
4176,593,2020-12-16,north,1779.0
4177,590,2020-12-16,south,1770.0
4178,527,2020-12-16,east,1581.0
4179,538,2020-12-16,west,1614.0
4180,502,2020-12-17,north,1506.0
4181,511,2020-12-17,south,1533.0
4182,559,2020-12-17,east,1677.0
4183,579,2020-12-17,west,1737.0
4184,545,2020-12-18,north,1635.0
4185,600,2020-12-18,south,1800.0
4186,598,2020-12-18,east,1794.0
4187,551,2020-12-18,west,1653.0
4188,573,2020-12-19,north,1719.0
4189,558,2020-12-19,south,1674.0
4190,525,2020-12-19,east,1575.0
4191,550,2020-12-19,west,1650.0
4192,569,2020-12-20,north,1707.0
4193,564,2020-12-20,south,1692.0
4194,538,2020-12-20,east,1614.0
4195,521,2020-12-20,west,1563.0
4196,525,2020-12-21,north,1575.0
4197,502,2020-12-21,south,1506.0
4198,533,2020-12-21,east,1599.0
4199,562,2020-12-21,west,1686.0
4200,506,2020-12-22,north,1518.0
4201,559,2020-12-22,south,1677.0
4202,574,2020-12-22,east,1722.0
4203,522,2020-12-22,west,1566.0
4204,559,2020-12-23,north,1677.0
4205,514,2020-12-23,south,1542.0
4206,595,2020-12-23,east,1785.0
4207,557,2020-12-23,west,1671.0
4208,575,2020-12-24,north,1725.0
4209,502,2020-12-24,south,1506.0
4210,521,2020-12-24,east,1563.0
4211,556,2020-12-24,west,1668.0
4212,594,2020-12-25,north,1782.0
4213,519,2020-12-25,south,1557.0
4214,599,2020-12-25,east,1797.0
4215,521,2020-12-25,west,1563.0
4216,518,2020-12-26,north,1554.0
4217,550,2020-12-26,south,1650.0
4218,566,2020-12-26,east,1698.0
4219,579,2020-12-26,west,1737.0
4220,590,2020-12-27,north,1770.0
4221,578,2020-12-27,south,1734.0
4222,590,2020-12-27,east,1770.0
4223,508,2020-12-27,west,1524.0
4224,575,2020-12-28,north,1725.0
4225,512,2020-12-28,south,1536.0
4226,586,2020-12-28,east,1758.0
4227,561,2020-12-28,west,1683.0
4228,506,2020-12-29,north,1518.0
4229,559,2020-12-29,south,1677.0
4230,538,2020-12-29,east,1614.0
4231,589,2020-12-29,west,1767.0
4232,508,2020-12-30,north,1524.0
4233,510,2020-12-30,south,1530.0
4234,528,2020-12-30,east,1584.0
4235,597,2020-12-30,west,1791.0
4236,580,2020-12-31,north,1740.0
4237,566,2020-12-31,south,1698.0
4238,590,2020-12-31,east,1770.0
4239,550,2020-12-31,west,1650.0
4240,512,2021-01-01,north,1536.0
4241,514,2021-01-01,south,1542.0
4242,557,2021-01-01,east,1671.0
4243,584,2021-01-01,west,1752.0
4244,598,2021-01-02,north,1794.0
4245,540,2021-01-02,south,1620.0
4246,528,2021-01-02,east,1584.0
4247,501,2021-01-02,west,1503.0
4248,586,2021-01-03,north,1758.0
4249,526,2021-01-03,south,1578.0
4250,559,2021-01-03,east,1677.0
4251,574,2021-01-03,west,1722.0
4252,530,2021-01-04,north,1590.0
4253,595,2021-01-04,south,1785.0
4254,577,2021-01-04,east,1731.0
4255,562,2021-01-04,west,1686.0
4256,512,2021-01-05,north,1536.0
4257,526,2021-01-05,south,1578.0
4258,561,2021-01-05,east,1683.0
4259,536,2021-01-05,west,1608.0
4260,581,2021-01-06,north,1743.0
4261,581,2021-01-06,south,1743.0
4262,546,2021-01-06,east,1638.0
4263,596,2021-01-06,west,1788.0
4264,572,2021-01-07,north,1716.0
4265,534,2021-01-07,south,1602.0
4266,532,2021-01-07,east,1596.0
4267,599,2021-01-07,west,1797.0
4268,554,2021-01-08,north,1662.0
4269,556,2021-01-08,south,1668.0
4270,554,2021-01-08,east,1662.0
4271,507,2021-01-08,west,1521.0
4272,521,2021-01-09,north,1563.0
4273,549,2021-01-09,south,1647.0
4274,581,2021-01-09,east,1743.0
4275,551,2021-01-09,west,1653.0
4276,577,2021-01-10,north,1731.0
4277,536,2021-01-10,south,1608.0
4278,504,2021-01-10,east,1512.0
4279,515,2021-01-10,west,1545.0
4280,580,2021-01-11,north,1740.0
4281,537,2021-01-11,south,1611.0
4282,512,2021-01-11,east,1536.0
4283,542,2021-01-11,west,1626.0
4284,538,2021-01-12,north,1614.0
4285,524,2021-01-12,south,1572.0
4286,513,2021-01-12,east,1539.0
4287,535,2021-01-12,west,1605.0
4288,515,2021-01-13,north,1545.0
4289,514,2021-01-13,south,1542.0
4290,593,2021-01-13,east,1779.0
4291,560,2021-01-13,west,1680.0
4292,567,2021-01-14,north,1701.0
4293,559,2021-01-14,south,1677.0
4294,538,2021-01-14,east,1614.0
4295,530,2021-01-14,west,1590.0
4296,405,2021-01-15,north,2025.0
4297,439,2021-01-15,south,2195.0
4298,436,2021-01-15,east,2180.0
4299,479,2021-01-15,west,2395.0
4300,422,2021-01-16,north,2110.0
4301,429,2021-01-16,south,2145.0
4302,468,2021-01-16,east,2340.0
4303,478,2021-01-16,west,2390.0
4304,495,2021-01-17,north,2475.0
4305,464,2021-01-17,south,2320.0
4306,421,2021-01-17,east,2105.0
4307,418,2021-01-17,west,2090.0
4308,410,2021-01-18,north,2050.0
4309,482,2021-01-18,south,2410.0
4310,425,2021-01-18,east,2125.0
4311,465,2021-01-18,west,2325.0
4312,467,2021-01-19,north,2335.0
4313,421,2021-01-19,south,2105.0
4314,468,2021-01-19,east,2340.0
4315,484,2021-01-19,west,2420.0
4316,483,2021-01-20,north,2415.0
4317,499,2021-01-20,south,2495.0
4318,414,2021-01-20,east,2070.0
4319,481,2021-01-20,west,2405.0
4320,418,2021-01-21,north,2090.0
4321,429,2021-01-21,south,2145.0
4322,449,2021-01-21,east,2245.0
4323,466,2021-01-21,west,2330.0
4324,492,2021-01-22,north,2460.0
4325,446,2021-01-22,south,2230.0
4326,402,2021-01-22,east,2010.0
